cluster,pcis_rank,road_name,highway_type,lat_center,lon_center,violation_count,unique_vehicles,peak_ratio,dominant_hour,dominant_day,dominant_type,road_capacity_factor,violation_freq,speed_degradation,peak_hour_weight,PCIS,PCIS_score,severity_tier,spread_m
749,916,Wood Street,secondary,12.967713077229572,77.60656540315802,5,5,0.0,1,Wednesday,['WRONG PARKING'],0.63,0.021614034068727125,0.2905,1.0,0.003956,0.53,LOW,28.642026808583395
573,917,Gandhi Marg,tertiary,12.948161424815895,77.50593487554218,5,5,0.0,23,Saturday,['WRONG PARKING'],0.61,0.021614034068727125,0.2918,1.0,0.003847,0.52,LOW,25.68238329087145
287,918,Bangalore University Road,tertiary,12.93606598,77.5125454,5,5,0.0,5,Friday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.61,0.021614034068727125,0.2802,1.0,0.003694,0.49,LOW,29.50150140036418
739,919,D Devaraj Urs Road,residential,12.982593333333334,77.58847583333333,6,6,0.1666666666666666,23,Wednesday,['NO PARKING'],0.35,0.03988843948787986,0.2217,1.1667,0.003611,0.48,LOW,21.52780523281552
712,919,Dr Rajkumar Puniya Bhoomi Road,residential,12.9064839,77.57840776,5,5,0.2,23,Friday,['WRONG PARKING'],0.55,0.021614034068727125,0.2529,1.2,0.003608,0.48,LOW,30.94656470169539
686,921,Harris Road,tertiary,12.99799706,77.60639886,5,5,0.2,1,Thursday,['WRONG PARKING'],0.55,0.021614034068727125,0.2435,1.2,0.003474,0.47,LOW,36.623947645634495
520,922,Millers Road,residential,12.99181686,77.5944005,5,5,0.0,2,Wednesday,['NO PARKING'],0.35,0.021614034068727125,0.4553,1.0,0.003444,0.46,LOW,10.0
402,922,D Devaraj Urs Road,residential,12.98077074,77.58765438,5,5,0.0,3,Wednesday,['NO PARKING'],0.35,0.021614034068727125,0.4553,1.0,0.003444,0.46,LOW,10.0
657,922,Yemalur Road,residential,12.940055042857145,77.69266222857142,7,7,0.0,3,Saturday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.35,0.055718449499766204,0.1747,1.0,0.003407,0.46,LOW,35.632743666554866
387,922,G Narayana Kumar Road,residential,12.97965412,77.53907050000001,5,5,0.4,21,Wednesday,['NO PARKING'],0.39,0.021614034068727125,0.2923,1.4,0.00345,0.46,LOW,15.2105066287413
689,922,St Marks Road,residential,12.9757168,77.60146281428571,7,7,0.0,3,Friday,['NO PARKING'],0.35,0.055718449499766204,0.1747,1.0,0.003407,0.46,LOW,35.659506506761524
690,927,Kanteerava Studio Road,tertiary,13.021424540000002,77.53572204,5,5,0.2,4,Monday,['NO PARKING'],0.51,0.021614034068727125,0.247,1.2,0.003267,0.44,LOW,27.10048144163256
301,928,100 Feet Road,residential,13.01817906,77.65400446,5,5,0.0,0,Thursday,['NO PARKING'],0.35,0.021614034068727125,0.4236,1.0,0.003204,0.43,LOW,10.543285786964136
754,929,Kasturba Road,residential,12.969757233333333,77.59132265,6,6,0.1666666666666666,23,Friday,['NO PARKING'],0.35,0.03988843948787986,0.1881,1.1667,0.003064,0.41,LOW,28.0514393264607
509,930,VKRV Rao Road,residential,12.974930683333334,77.5309352,6,6,0.0,22,Friday,['NO PARKING'],0.35,0.03988843948787986,0.2134,1.0,0.002979,0.4,LOW,22.708447622856188
460,931,Dr Ambedkar Road,residential,12.9799767,77.59483921666667,6,6,0.0,1,Monday,['NO PARKING'],0.35,0.03988843948787986,0.2045,1.0,0.002855,0.38,LOW,24.21493676335032
493,932,Sri Sri Sri Tiruchi Mahaswamiji Road,residential,12.93047722606813,77.514978934,5,5,0.0,6,Wednesday,['NO PARKING'],0.42,0.021614034068727125,0.2953,1.0,0.002681,0.36,LOW,15.73927228247129
648,933,Mumbai Bengaluru Highway,residential,13.032385083333333,77.5341912,6,4,0.0,5,Friday,['WRONG PARKING'],0.35,0.03988843948787986,0.1869,1.0,0.002609,0.35,LOW,28.4224931198938
440,933,Dr Rajkumar Puniya Bhoomi Road,residential,12.9062799,77.58910113333333,6,6,0.1666666666666666,3,Tuesday,['NO PARKING'],0.35,0.03988843948787986,0.1609,1.1667,0.002621,0.35,LOW,42.48151689635899
655,933,WOC Road,residential,13.0029355,77.54907611666667,6,6,0.0,23,Wednesday,['WRONG PARKING'],0.35,0.03988843948787986,0.1894,1.0,0.002644,0.35,LOW,27.67465250938797
916,936,Kempapura Road,tertiary,13.04574826,77.60116106000001,5,5,0.0,6,Saturday,['WRONG PARKING'],0.51,0.021614034068727125,0.2315,1.0,0.002552,0.34,LOW,33.85546965388072
239,936,Ayodhya Road,residential,12.913206666666667,77.57883471666666,6,6,0.0,5,Thursday,['WRONG PARKING'],0.35,0.03988843948787986,0.1797,1.0,0.002509,0.34,LOW,30.877459657261177
649,938,Vishveswaraiah Road,residential,12.88124898,77.60992092000001,5,5,0.0,0,Tuesday,['NO PARKING'],0.35,0.021614034068727125,0.3294,1.0,0.002492,0.33,LOW,12.904800995978707
645,938,Padmasri CK Venkata Ramaiah Road,residential,13.03252164,77.56963356,5,4,0.0,3,Sunday,"['NO PARKING', 'PARKING ON FOOTPATH']",0.35,0.021614034068727125,0.3219,1.0,0.002435,0.33,LOW,13.165180724951188
796,940,Cubbon Park Road,residential,12.975179250000002,77.58843653333334,6,6,0.0,4,Wednesday,['NO PARKING'],0.35,0.03988843948787986,0.1681,1.0,0.002347,0.31,LOW,36.6694526520647
646,941,Ashoka Stambha Road,residential,12.94352996,77.58447186000001,5,5,0.6,21,Sunday,['NO PARKING'],0.35,0.021614034068727125,0.1662,1.6,0.002012,0.27,LOW,34.684064335500864
903,942,Amrutha College Road,residential,12.91199454,77.67661004,5,5,0.4,1,Saturday,['NO PARKING'],0.35,0.021614034068727125,0.176,1.4,0.001864,0.25,LOW,29.589683504048057
85,943,G Narayana Kumar Road,residential,12.982002138393318,77.53248082837952,5,5,0.0,23,Thursday,['NO PARKING'],0.39,0.021614034068727125,0.2057,1.0,0.001734,0.23,LOW,25.185710194894643
830,944,Crescent Road,residential,12.98883014,77.58227202,5,5,0.2,5,Friday,['NO PARKING'],0.35,0.021614034068727125,0.169,1.2,0.001534,0.21,LOW,32.966002106160104
547,944,Dr Rajkumar Puniya Bhoomi Road,residential,12.90625028,77.58230222,5,5,0.2,2,Friday,['NO PARKING'],0.35,0.021614034068727125,0.1729,1.2,0.00157,0.21,LOW,30.98073016010648
814,946,60 Feet Road,residential,12.93592416,77.62148906,5,5,0.0,23,Monday,['NO PARKING'],0.35,0.021614034068727125,0.1954,1.0,0.001478,0.2,LOW,23.85754144140552
554,946,Millers Tank Bund Road,residential,12.98927944,77.59429318,5,5,0.0,4,Wednesday,['NO PARKING'],0.35,0.021614034068727125,0.2018,1.0,0.001527,0.2,LOW,22.587260420840103
812,948,Cambridge Road,residential,12.96889698,77.62897860000001,5,5,0.0,2,Wednesday,['NO PARKING'],0.35,0.021614034068727125,0.1797,1.0,0.001359,0.18,LOW,28.19402884255394
751,948,Dr MH Ambarish Road,residential,12.983535899999998,77.58552118,5,5,0.0,0,Friday,['NO PARKING'],0.35,0.021614034068727125,0.1751,1.0,0.001325,0.18,LOW,29.97004666103006
943,950,Jeevan Bhima Nagar Main Road,primary,12.96794651602798,77.65276661749999,4,4,0.0,23,Thursday,['NO PARKING'],0.85,0.0,0.4831,1.0,0.0,0.0,LOW,13.275594542619515
839,950,Anna Basavanna Road,residential,12.98981935,77.578666675,4,3,0.0,3,Tuesday,"['DOUBLE PARKING', 'WRONG PARKING', 'NO PARKING']",0.39,0.0,0.2188,1.0,0.0,0.0,LOW,20.03730456537245
